url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbols,num_ampersands,num_equals_signs,num_question_marks,num_special_chars,num_digits,digit_ratio,has_https,has_ip_address,num_subdomains,domain_entropy,has_suspicious_keyword,num_suspicious_keywords,has_suspicious_tld,has_phishing_extension,path_depth,has_port,url_entropy,token_count,longest_token_length,has_double_slash_redirect,has_hex_encoding,label
100,80,12,0,4,0,0,3,0,0,0,0,0,13,0.13,1,0,2,4.716359695213932,0,0,1,0,1,0,4.8653731262468165,7,59,0,0,1
61,22,10,20,3,1,1,3,0,2,3,1,0,4,0.06557377049180328,1,0,1,3.788754913993503,0,0,0,1,1,0,4.768543026258278,14,8,0,0,0
63,17,38,0,2,3,0,7,0,0,0,0,0,5,0.07936507936507936,1,0,1,3.572469458770135,0,0,0,0,4,0,4.51184311528626,11,9,0,0,0
61,43,10,0,3,1,0,3,0,0,0,0,0,21,0.3442622950819672,1,0,1,4.132107999080131,0,0,0,0,1,0,4.594294001945316,7,32,0,0,1
52,23,21,0,2,3,0,4,0,0,0,0,0,0,0.0,1,0,1,3.588354347173233,1,2,0,0,1,0,4.238149333192866,8,10,0,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,6,0.14634146341463414,1,0,1,4.0746987351738495,0,0,0,0,0,0,4.287447053863762,5,10,0,0,1
26,17,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.572469458770135,0,0,0,0,0,0,3.95006375643621,4,9,0,0,0
27,20,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,3.3841837197791893,1,1,0,0,0,0,3.5562012808079024,4,12,0,0,1
100,23,69,0,3,0,0,5,0,0,0,0,0,11,0.11,1,0,2,3.795088586397732,0,0,0,0,3,0,4.795175975368543,8,59,0,0,1
40,11,21,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2.8453509366224368,0,0,0,0,2,0,4.125070520364182,7,7,0,0,0
43,25,10,0,1,3,0,4,0,0,0,0,0,0,0.0,1,0,0,3.8332696895151086,0,0,1,0,1,0,4.04291723248433,7,8,0,0,1
45,18,19,0,3,2,0,4,0,0,0,0,0,1,0.022222222222222223,1,0,2,3.4193819456463714,0,0,0,0,1,0,4.296865596089289,8,7,0,0,0
61,18,35,0,3,0,2,5,0,0,0,0,0,0,0.0,1,0,1,3.4193819456463714,0,0,0,0,3,0,4.291175559393299,10,10,0,0,0
43,15,6,13,2,0,0,3,0,0,1,1,0,4,0.09302325581395349,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.600456033671239,7,11,0,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.8796640049025943,0,0,0,0,0,0,4.147114052043202,4,14,0,0,0
51,36,1,5,2,2,0,3,0,0,0,1,0,5,0.09803921568627451,1,0,1,4.239097917988786,1,1,0,0,0,0,4.524791518187557,7,12,0,0,1
18,11,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0,3.4594316186372973,0,0,0,0,0,0,3.8365916681089787,3,7,0,0,1
53,12,33,0,2,0,0,6,0,0,0,0,0,0,0.0,1,0,1,2.8553885422075336,0,0,0,0,4,0,4.157007606144683,8,9,0,0,0
45,22,15,0,2,0,1,5,0,0,0,0,0,0,0.0,1,0,1,3.2433003685389576,0,0,0,0,2,0,3.7509931757155113,7,14,0,0,0
44,35,1,0,2,2,0,3,0,0,0,0,0,6,0.13636363636363635,1,0,1,4.171860873964197,0,0,0,0,0,0,4.419103493391448,6,10,0,0,1
28,11,9,0,1,0,0,3,0,0,0,0,0,5,0.17857142857142858,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.3248629576173565,4,8,0,0,1
44,24,12,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,2,3.6053885422075336,0,0,0,0,2,0,3.9645580388459942,7,10,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6732696895151085,0,0,0,0,0,0,3.9398290174664017,4,17,0,0,0
45,21,16,0,2,1,2,3,0,0,0,0,0,0,0.0,1,0,1,3.499227541723357,0,0,0,0,1,0,4.280090318263435,6,13,0,0,0
175,15,108,43,2,3,1,7,0,2,3,1,2,23,0.13142857142857142,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.592996075739493,21,26,0,0,1
39,30,1,0,2,1,0,3,0,0,0,0,0,4,0.10256410256410256,1,0,1,4.056564762130955,1,1,0,0,0,0,4.3361829878711236,5,11,0,0,1
53,18,27,0,2,2,0,5,0,0,0,0,0,0,0.0,1,0,1,3.350209029099897,0,0,0,0,2,0,4.1215916260770245,8,10,0,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.7544418457133455,0,0,0,0,0,0,4.17146526179041,4,14,0,0,0
49,24,17,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.5535088547976783,0,0,0,0,2,0,4.249529170858452,8,9,0,0,0
29,16,5,0,2,0,0,3,0,0,0,0,0,2,0.06896551724137931,1,0,1,3.5,0,0,1,0,1,0,4.1162646156680225,5,6,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.872905595320056,0,0,1,0,0,0,3.2720552088742005,4,6,0,0,1
92,23,61,0,2,7,0,7,0,0,0,0,0,8,0.08695652173913043,1,0,1,3.4144413036949723,0,0,0,0,4,0,4.415255605471098,15,15,0,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,3,0.08108108108108109,1,0,1,4.066108939837481,1,1,0,0,0,0,4.337435460048129,5,11,0,0,1
67,14,45,0,2,5,0,4,0,0,0,0,0,0,0.0,1,0,1,3.3248629576173565,0,0,0,0,2,0,4.635514989980693,11,9,0,0,0
23,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.8352377453121176,0,0,0,0,0,0,3.6381476962048267,4,6,0,0,0
39,12,19,0,2,0,0,5,0,0,0,0,0,7,0.1794871794871795,1,0,1,2.8553885422075336,0,0,0,0,3,0,4.179776180945229,7,9,0,0,0
31,24,0,0,1,2,0,2,0,0,0,0,0,6,0.1935483870967742,0,0,0,3.8553885422075336,1,1,1,0,0,0,4.042433003725894,5,6,0,0,1
85,76,1,0,3,1,0,3,0,0,0,0,0,12,0.1411764705882353,1,0,2,4.742616618786901,0,0,0,0,0,0,4.822708330953958,6,59,0,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,9,0.09782608695652174,1,0,0,3.826874881864638,0,0,0,0,2,0,4.8444569352411975,6,59,0,0,1
51,20,23,0,3,0,2,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.336367195159385,9,9,0,0,0
57,21,28,0,3,0,0,6,0,0,0,0,0,8,0.14035087719298245,1,0,2,3.6537567082870015,0,0,0,0,3,0,4.637469567017064,8,10,0,0,1
43,15,6,13,2,0,0,3,0,0,1,1,0,0,0.0,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.57149992907039,7,11,0,0,0
56,47,1,0,4,2,0,3,0,0,0,0,0,4,0.07142857142857142,1,0,3,4.2137473621318104,0,0,0,0,0,0,4.309599511683904,8,12,0,0,0
115,22,85,0,3,9,0,5,0,0,0,0,0,0,0.0,1,0,1,3.8796640049025943,0,0,0,0,3,0,4.360629482349879,17,14,0,0,0
79,14,1,55,2,1,0,3,0,1,2,1,0,14,0.17721518987341772,1,0,1,2.950212064914747,0,0,0,0,0,0,4.879156223569707,13,10,0,1,0
120,14,85,12,2,0,1,12,0,0,0,1,0,0,0.0,1,0,0,3.2359263506290326,1,2,0,1,10,0,4.2669945551394415,16,12,0,0,1
57,18,31,0,2,0,1,6,0,0,0,0,0,4,0.07017543859649122,1,0,1,3.1279868068776753,0,0,0,0,3,0,4.160956243179692,8,10,0,0,0
23,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.6455933144511468,0,0,1,0,0,0,3.120750542731343,4,6,0,0,1
46,37,1,0,2,3,0,3,0,0,0,0,0,0,0.0,1,0,1,3.9492049741940667,0,0,0,0,0,0,4.170543891762937,7,11,0,0,1
106,19,79,0,2,1,0,5,0,0,0,0,0,12,0.11320754716981132,1,0,0,3.826874881864638,0,0,0,0,3,0,4.789267511886701,8,59,0,0,1
47,14,25,0,1,2,0,5,0,0,0,0,0,0,0.0,1,0,0,3.3787834934861753,1,1,0,0,3,0,4.248544639225421,8,7,0,0,1
53,18,27,0,3,0,0,3,0,0,0,0,0,8,0.1509433962264151,1,0,1,3.3921472236645345,0,0,0,0,1,0,4.524629180774193,6,22,0,0,0
85,76,1,0,3,1,0,3,0,0,0,0,0,10,0.11764705882352941,1,0,2,4.606241250673739,0,0,0,0,0,0,4.72782678311548,6,59,0,0,1
36,27,1,0,2,3,0,3,0,0,0,0,0,1,0.027777777777777776,1,0,1,3.7639657428240807,0,0,0,0,0,0,4.0067499186387785,7,8,0,0,1
63,16,39,0,2,2,0,5,0,0,0,0,0,12,0.19047619047619047,1,0,1,3.1556390622295662,1,1,0,0,3,0,4.784908249233825,9,12,0,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,1,0.0196078431372549,1,0,2,3.594465636961452,0,0,0,0,2,0,4.6032228907365775,7,13,0,0,1
36,22,6,0,2,0,0,3,0,0,0,0,0,3,0.08333333333333333,1,0,1,3.788754913993503,0,0,0,0,1,0,4.0514621540398,5,10,0,0,1
167,15,108,35,2,3,0,7,0,2,3,1,0,19,0.11377245508982035,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.5512274787323905,18,45,0,0,1
22,13,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.546593564294939,0,0,0,0,0,0,3.936260027531527,3,9,0,0,1
50,16,26,0,2,1,0,7,0,0,0,0,0,6,0.12,1,0,1,3.327819531114783,0,0,0,0,5,0,4.540631000600121,10,8,0,0,0
48,25,15,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,2,3.543465189601647,0,0,0,0,2,0,3.920099938257928,7,9,0,0,0
81,14,60,0,3,1,0,6,0,0,0,0,0,26,0.32098765432098764,0,0,1,3.3787834934861753,1,1,0,1,4,0,4.64992365879053,10,32,0,0,1
42,16,18,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.327819531114783,0,0,0,0,2,0,4.0799503875701,6,14,0,0,0
90,19,63,0,3,0,5,4,0,0,0,0,0,2,0.022222222222222223,1,0,1,3.2210972500579573,0,0,0,0,2,0,4.474287542066989,12,11,0,0,0
22,14,0,0,3,0,0,2,0,0,0,0,0,0,0.0,1,0,2,3.1280852788913944,1,1,0,0,0,0,3.8453509366224363,5,5,0,0,0
80,7,65,0,1,0,0,4,0,0,0,0,0,6,0.075,1,0,0,2.521640636343318,0,0,0,0,2,0,4.706198332810096,5,59,0,0,1
36,27,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6800893536948065,0,0,0,0,0,0,4.120635070586275,4,19,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,1,0.029411764705882353,1,0,1,3.813660689688186,1,1,0,0,0,0,4.035273502696888,5,8,0,0,1
42,27,8,0,3,0,0,5,0,0,0,0,0,8,0.19047619047619047,0,0,2,3.9582291686698783,0,0,0,0,2,0,4.3000721137090645,7,11,0,0,1
35,26,1,0,3,0,0,3,0,0,0,0,0,4,0.11428571428571428,1,0,2,3.921029621737615,0,0,0,0,0,0,4.1998737308598,5,10,0,0,1
41,33,0,0,3,0,0,2,0,0,0,0,0,3,0.07317073170731707,1,0,2,4.248495255525411,0,0,0,0,0,0,4.417812370155137,5,13,0,0,1
46,17,21,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.4548223999466057,0,0,0,0,2,0,4.368792054344758,7,9,0,0,0
67,18,41,0,3,0,4,6,0,0,0,0,0,6,0.08955223880597014,1,0,1,3.4613201402110083,0,0,0,0,4,0,4.3585723547278015,13,10,0,0,0
91,51,1,30,3,4,1,3,0,1,2,1,1,7,0.07692307692307693,1,0,2,4.578808920190763,0,0,0,0,0,0,4.858023800973881,15,9,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,0,1,0.04,1,0,0,3.095795255000934,0,0,0,0,1,0,3.893660689688186,4,8,0,0,1
60,19,33,0,3,2,0,7,0,0,0,0,0,6,0.1,1,0,2,3.431623565847431,0,0,0,0,5,0,4.662373354557567,12,8,0,0,0
35,15,13,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,0,3.640223928941852,1,1,0,1,1,0,4.204582217613529,5,11,0,0,1
28,11,9,0,1,0,0,3,0,0,0,0,0,4,0.14285714285714285,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.253434386188785,4,8,0,0,1
57,15,34,0,2,1,0,5,0,0,0,0,0,6,0.10526315789473684,1,0,1,3.456564762130954,0,0,0,0,3,0,4.444549173642509,8,11,0,0,0
41,32,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6040301730294657,0,0,0,0,0,0,4.03606884687701,4,16,0,0,1
26,17,1,0,2,0,0,3,0,0,0,0,0,1,0.038461538461538464,1,0,1,3.616874605956222,0,0,0,0,0,0,3.921029621737615,4,9,0,0,1
41,20,1,11,3,0,0,3,0,0,1,1,0,0,0.0,1,0,2,3.508694969562842,0,0,0,0,0,0,4.649758101967989,7,9,0,0,0
80,11,61,0,2,1,0,5,0,0,0,0,0,4,0.05,1,0,0,3.095795255000934,0,0,0,0,3,0,5.193942707918269,8,46,0,0,1
96,23,65,0,3,0,0,4,0,0,0,0,0,12,0.125,1,0,2,3.795088586397732,0,0,0,0,2,0,4.666514684581316,7,59,0,0,1
48,15,25,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.106890595608519,0,0,0,0,2,0,4.178508854797678,7,10,0,0,0
190,15,108,58,3,1,1,7,0,3,4,1,3,20,0.10526315789473684,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.469117190378514,23,75,0,0,1
39,30,1,0,2,0,0,3,0,0,0,0,0,1,0.02564102564102564,1,0,1,3.856564762130954,0,0,0,0,0,0,4.009134590379753,4,20,0,0,1
73,21,44,0,3,4,0,7,0,0,0,0,0,10,0.136986301369863,1,0,2,3.7489948035250964,0,0,0,0,4,0,4.55955427270612,13,9,0,0,0
56,28,20,0,4,0,0,4,0,0,0,0,0,10,0.17857142857142858,1,0,2,3.743982153814128,0,0,0,0,2,0,4.438976520573842,8,10,0,0,0
32,12,12,0,2,0,0,5,0,0,0,0,0,2,0.0625,1,0,1,2.8553885422075336,0,0,0,0,3,0,4.003928031846025,7,5,0,0,0
81,45,28,0,6,0,0,5,0,0,0,0,1,3,0.037037037037037035,1,0,4,3.8411714310520324,0,0,0,0,3,0,4.49245591185024,11,9,0,0,0
46,20,18,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.023698511281122,8,9,0,0,0
36,14,14,0,2,0,0,3,0,0,0,0,0,4,0.1111111111111111,1,0,1,3.1820058147602133,0,0,0,0,1,0,4.329239931817579,5,13,0,0,0
35,13,14,0,3,0,1,3,0,0,0,0,0,0,0.0,1,0,1,2.873140679513133,0,0,0,1,1,0,4.150292659616669,7,5,0,0,0
44,24,12,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.688721875540867,0,0,0,0,1,0,4.123204629558406,6,16,0,0,0
27,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.3082708345352603,0,0,0,0,0,0,3.930270372293453,4,10,0,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,3,0.10714285714285714,1,0,0,3.4594316186372973,0,0,0,0,1,0,3.9852281360342516,4,8,0,0,1
107,12,65,21,2,7,2,5,0,0,1,1,0,13,0.12149532710280374,1,0,1,3.0220552088742005,1,1,0,0,3,0,5.407642343081136,17,13,0,0,0
64,55,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.9629366504638446,0,0,0,0,0,0,4.12933164979857,5,34,0,0,1
52,20,16,7,3,0,0,4,0,0,1,1,0,4,0.07692307692307693,1,0,1,3.4464393446710155,0,0,0,1,2,0,4.496032208850886,9,12,0,0,0
88,80,0,0,3,0,0,2,0,0,0,0,0,12,0.13636363636363635,1,0,2,4.752890051478966,0,0,1,0,0,0,4.8683717496788335,5,59,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,2,0.06896551724137931,1,0,1,3.684183719779189,0,0,0,0,0,0,4.1162646156680225,4,12,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.4438561897747246,0,0,0,0,0,0,3.785561002824151,4,11,0,0,1
65,19,24,13,2,2,0,4,0,0,1,1,0,15,0.23076923076923078,1,0,1,3.6818808028034025,0,0,0,0,2,0,4.898990120587626,10,10,0,0,1
70,24,17,0,5,1,0,4,1,0,0,0,0,4,0.05714285714285714,1,0,2,3.4549868557726664,1,1,0,0,2,0,4.9558692242675715,12,7,0,0,1
57,16,33,0,2,1,0,5,0,0,0,0,0,4,0.07017543859649122,1,0,1,3.202819531114783,1,2,0,0,3,0,4.435543689748171,8,13,0,0,1
44,19,17,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3.431623565847431,1,1,0,0,2,0,4.10752381283357,6,11,0,0,0
85,76,1,0,3,1,0,3,0,0,0,0,0,9,0.10588235294117647,1,0,2,4.747752928333784,0,0,0,0,0,0,4.837356713281447,6,59,0,0,1
85,12,65,0,3,0,0,7,0,0,0,0,0,0,0.0,1,0,1,2.8553885422075336,0,0,0,0,5,0,4.6834725911369475,10,23,0,0,0
66,43,15,0,3,1,0,3,0,0,0,0,0,22,0.3333333333333333,1,0,1,4.175696440497044,1,1,0,0,1,0,4.733343740373896,7,32,0,0,1
20,5,7,0,1,0,0,3,0,0,0,0,0,2,0.1,1,0,0,2.321928094887362,0,0,0,0,1,0,3.784183719779189,4,6,0,0,1
47,38,1,0,3,2,0,3,0,0,0,0,0,0,0.0,1,0,2,3.945038697540245,0,0,0,0,0,0,4.086087787663725,7,10,0,0,0
27,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.4613201402110083,0,0,0,0,0,0,3.9582291686698783,4,10,0,0,0
62,13,41,0,2,4,0,5,0,0,0,0,0,4,0.06451612903225806,1,0,1,2.8150724101159437,1,1,0,0,3,0,4.7705821493343885,11,10,0,0,0
43,19,16,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.471354487013929,0,0,0,0,1,0,4.210807487109298,6,11,0,0,0
72,23,41,0,3,3,0,5,0,0,0,0,0,9,0.125,1,0,1,3.588354347173233,0,0,0,0,3,0,4.435065759489748,11,15,0,0,0
57,22,10,16,4,0,0,4,0,0,1,1,0,9,0.15789473684210525,1,0,3,3.2655833228877333,0,0,0,0,2,0,4.5736893560802265,10,9,0,0,0
78,11,59,0,1,1,0,5,0,0,0,0,0,8,0.10256410256410256,1,0,0,3.095795255000934,0,0,0,0,3,0,5.181056507485099,7,46,0,0,1
35,26,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5364142371222305,0,0,0,0,0,0,3.9357276594930424,4,18,0,0,0
50,20,22,0,2,1,0,5,0,0,0,0,0,4,0.08,1,0,1,3.284183719779189,0,0,0,0,3,0,4.319079570624175,8,12,0,0,0
33,24,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.720175521464345,0,0,0,0,0,0,4.0060710131011685,5,9,0,0,0
41,17,16,0,2,0,0,4,0,0,0,0,0,3,0.07317073170731707,1,0,1,3.3371753411230767,0,0,0,0,2,0,4.424267553240269,7,9,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.9238561897747246,1,1,0,0,0,0,4.160704752887782,4,17,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.139572261986723,0,0,0,0,0,0,3.7406015629507223,4,8,0,0,0
36,11,17,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,0,3.0271691184406184,0,0,0,0,2,0,4.014101654930179,6,8,0,0,1
88,10,70,0,3,13,0,3,0,0,0,0,0,15,0.17045454545454544,1,0,1,2.6464393446710157,0,0,0,0,1,0,4.5775489797486415,19,8,0,0,0
24,15,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.0062389286533895,0,0,0,0,0,0,3.7406015629507223,5,5,0,0,0
39,23,8,0,2,1,0,3,0,0,0,0,0,2,0.05128205128205128,1,0,1,3.9690016298759927,0,0,0,0,1,0,4.265544846790009,6,11,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,1,0.03571428571428571,1,0,1,3.826874881864638,0,0,0,0,0,0,4.0836169753972325,4,7,0,0,1
41,32,1,0,2,2,0,3,0,0,0,0,0,12,0.2926829268292683,1,0,1,4.066428031846025,0,0,0,0,0,0,4.296968017901888,6,10,0,0,1
32,25,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,3.5932696895151084,0,0,0,0,0,0,3.9056390622295662,4,15,0,0,1
65,19,38,0,3,2,0,6,0,0,0,0,0,2,0.03076923076923077,1,0,1,3.6818808028034025,0,0,0,0,4,0,4.248518198472335,11,9,0,0,0
67,7,52,0,1,0,0,4,0,0,0,0,0,7,0.1044776119402985,1,0,0,2.521640636343318,0,0,0,0,2,0,4.9762451604778635,5,46,0,0,1
84,32,44,0,3,5,0,4,0,0,0,0,0,0,0.0,1,0,2,3.8820488277869583,0,0,0,0,1,0,4.349081158272993,11,14,0,0,0
46,37,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,4.013111135723804,0,0,0,0,0,0,4.197049999347146,5,20,0,0,0
26,17,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,2.8954238702803154,0,0,0,0,0,0,3.6612262562697895,5,5,0,0,0
123,23,92,0,4,0,0,5,0,0,0,0,0,14,0.11382113821138211,1,0,2,3.795088586397732,0,0,0,0,3,0,4.922790937720303,9,59,0,0,1
52,25,19,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.5238561897747247,0,0,0,0,2,0,4.026678901993835,7,17,0,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,10,0.14084507042253522,1,0,0,3.095795255000934,0,0,0,0,2,0,5.084271901311097,6,46,0,0,1
190,15,108,58,3,2,2,7,0,3,4,1,3,18,0.09473684210526316,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.484469509198963,25,41,0,0,1
50,16,26,0,3,0,0,5,0,0,0,0,0,2,0.04,1,0,1,3.327819531114783,0,0,0,0,3,0,4.281076880026372,8,9,0,0,0
23,11,4,0,1,0,0,4,0,0,0,0,0,0,0.0,1,0,0,3.095795255000934,0,0,0,0,1,0,3.4144413036949723,4,6,0,0,1
32,23,1,0,2,1,0,3,0,0,0,0,0,6,0.1875,1,0,1,4.1429146733542535,0,0,1,0,0,0,4.280639062229566,5,6,0,0,1
57,17,32,0,2,3,0,4,0,0,0,0,0,4,0.07017543859649122,1,0,1,3.4548223999466057,0,0,0,0,2,0,4.517210742942093,9,9,0,0,0
50,27,15,0,2,0,1,3,0,0,0,0,0,0,0.0,1,0,1,3.6339740759971573,0,0,0,0,1,0,4.2304355005135825,6,19,0,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,11,0.15492957746478872,1,0,0,3.095795255000934,0,0,0,0,2,0,5.00208594407702,6,46,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.431623565847431,0,0,0,0,0,0,3.9407598325400897,4,11,0,0,0
85,15,62,0,2,4,0,6,0,0,0,0,0,7,0.08235294117647059,1,0,1,3.323231428797621,0,0,0,0,4,0,4.708857554443768,12,11,0,0,0
42,25,1,7,2,0,0,3,0,0,1,1,0,4,0.09523809523809523,1,0,1,3.733660689688186,0,0,0,0,0,0,4.403989446485261,6,17,0,0,0
35,22,5,0,2,0,0,3,0,0,0,0,0,1,0.02857142857142857,1,0,1,3.6635327548042547,0,0,0,0,1,0,4.050013373778756,5,12,0,0,1
25,16,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.327819531114783,0,0,0,0,0,0,3.8332696895151086,4,8,0,0,0
69,43,18,0,3,1,0,3,0,0,0,0,0,19,0.2753623188405797,1,0,1,4.268719696310997,0,0,0,0,1,0,4.700430029298872,7,32,0,0,1
57,27,22,0,4,0,0,4,0,0,0,0,0,1,0.017543859649122806,1,0,2,3.856196298219379,0,0,0,0,2,0,4.297349883720348,8,11,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,3,0.08823529411764706,1,0,1,3.863465189601647,0,0,0,0,0,0,4.094097032108652,4,11,0,0,1
60,17,7,27,3,0,0,4,0,0,1,1,0,0,0.0,1,0,2,2.9842341646524884,0,0,0,0,1,0,4.421997530111838,9,12,0,0,0
43,15,6,13,2,0,0,3,0,0,1,1,0,0,0.0,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.600456033671239,7,11,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,3.9932696895151083,0,0,0,0,0,0,4.208806871223068,5,10,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.1898980954642875,0,0,0,0,0,0,3.7406015629507223,4,7,0,0,1
39,13,18,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.0269868333592873,0,0,0,0,2,0,4.23105823222728,7,9,0,0,0
91,14,69,0,2,9,0,3,0,0,0,0,0,0,0.0,1,0,1,2.9852281360342516,0,0,0,0,1,0,4.317442022145118,14,10,0,0,0
69,14,47,0,2,4,0,5,0,0,0,0,0,10,0.14492753623188406,1,0,1,2.8962915290459277,1,1,0,0,3,0,4.85868632695893,11,10,0,0,0
66,26,15,16,4,0,0,3,0,1,2,1,0,8,0.12121212121212122,1,0,2,3.7671834678914613,0,0,0,1,1,0,4.767656808654054,11,12,0,0,0
101,29,64,0,3,8,0,7,0,0,0,0,0,8,0.07920792079207921,1,0,2,3.6764409086968683,0,0,0,0,4,0,4.558497375035807,17,11,0,0,0
45,26,11,0,3,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.5654483718208256,0,0,0,1,2,0,4.038873585546249,8,9,0,0,1
68,26,14,19,3,0,0,4,0,0,1,1,0,8,0.11764705882352941,1,0,1,3.7192945256669794,0,0,0,1,2,0,4.791301584082433,9,18,0,0,0
175,15,108,43,2,1,0,7,0,2,3,1,2,20,0.11428571428571428,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.463346654024631,18,80,0,0,1
67,7,52,0,1,0,0,4,0,0,0,0,0,9,0.13432835820895522,1,0,0,2.521640636343318,0,0,0,0,2,0,5.007971981658054,5,46,0,0,1
38,15,15,0,2,0,0,3,0,0,0,0,0,4,0.10526315789473684,1,0,1,2.923231428797621,0,0,0,0,1,0,3.968211974414883,5,14,0,0,0
33,23,3,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,3.5013978254341027,0,0,0,0,1,0,3.8013774524295485,5,15,0,0,1
93,10,75,0,3,4,0,10,0,0,0,0,0,8,0.08602150537634409,1,0,1,2.1709505944546685,0,0,0,0,8,0,4.402844533945653,17,8,0,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,3,0.10714285714285714,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.3248629576173565,4,8,0,0,1
67,7,52,0,1,0,0,4,0,0,0,0,0,10,0.14925373134328357,1,0,0,2.521640636343318,0,0,0,0,2,0,5.064306869879209,5,46,0,0,1
59,19,32,0,3,1,0,7,0,0,0,0,0,6,0.1016949152542373,1,0,2,3.431623565847431,0,0,0,0,5,0,4.530262541873353,11,8,0,0,0
